field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	cost_do	cost_on	cost_sc
27288	Mean thickness of precentral (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of precentral in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27289	Mean thickness of precuneus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of precuneus in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27290	Mean thickness of rostralanteriorcingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of rostralanteriorcingulate in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27291	Mean thickness of rostralmiddlefrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of rostralmiddlefrontal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27292	Mean thickness of superiorfrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of superiorfrontal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27293	Mean thickness of superiorparietal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of superiorparietal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27294	Mean thickness of superiortemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of superiortemporal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27295	Mean thickness of supramarginal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of supramarginal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27296	Mean thickness of transversetemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of transversetemporal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27297	Mean thickness of insula (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm	196	0	2	2	3	0	0	Mean thickness of insula in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27298	Volume of caudalanteriorcingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of caudalanteriorcingulate in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27299	Volume of caudalmiddlefrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of caudalmiddlefrontal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27300	Volume of cuneus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of cuneus in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27301	Volume of entorhinal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of entorhinal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27302	Volume of fusiform (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of fusiform in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27303	Volume of inferiorparietal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of inferiorparietal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27304	Volume of inferiortemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of inferiortemporal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27305	Volume of isthmuscingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of isthmuscingulate in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27306	Volume of lateraloccipital (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of lateraloccipital in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27307	Volume of lateralorbitofrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of lateralorbitofrontal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27308	Volume of lingual (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of lingual in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27309	Volume of medialorbitofrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of medialorbitofrontal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27310	Volume of middletemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of middletemporal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27311	Volume of parahippocampal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of parahippocampal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43172	47695	0	1	1	1
27312	Volume of paracentral (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of paracentral in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27313	Volume of parsopercularis (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of parsopercularis in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27314	Volume of parsorbitalis (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of parsorbitalis in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27315	Volume of parstriangularis (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of parstriangularis in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27316	Volume of pericalcarine (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of pericalcarine in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27317	Volume of postcentral (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of postcentral in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27318	Volume of posteriorcingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of posteriorcingulate in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27319	Volume of precentral (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of precentral in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27320	Volume of precuneus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of precuneus in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27321	Volume of rostralanteriorcingulate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of rostralanteriorcingulate in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27322	Volume of rostralmiddlefrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of rostralmiddlefrontal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27323	Volume of superiorfrontal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of superiorfrontal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27324	Volume of superiorparietal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of superiorparietal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27325	Volume of superiortemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of superiortemporal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27326	Volume of supramarginal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of supramarginal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27327	Volume of transversetemporal (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of transversetemporal in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27328	Volume of insula (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	196	0	2	2	3	0	0	Volume of insula in the right hemisphere generated by parcellation of the white surface using DKT parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27329	Area of G+S-frontomargin (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G+S-frontomargin in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27330	Area of G+S-occipital-inf (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G+S-occipital-inf in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27331	Area of G+S-paracentral (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G+S-paracentral in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27332	Area of G+S-subcentral (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G+S-subcentral in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27333	Area of G+S-transv-frontopol (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G+S-transv-frontopol in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27334	Area of G+S-cingul-Ant (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G+S-cingul-Ant in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27335	Area of G+S-cingul-Mid-Ant (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G+S-cingul-Mid-Ant in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27336	Area of G+S-cingul-Mid-Post (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G+S-cingul-Mid-Post in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27337	Area of G-cingul-Post-dorsal (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-cingul-Post-dorsal in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27338	Area of G-cingul-Post-ventral (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-cingul-Post-ventral in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27339	Area of G-cuneus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-cuneus in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27340	Area of G-front-inf-Opercular (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-front-inf-Opercular in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27341	Area of G-front-inf-Orbital (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-front-inf-Orbital in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27342	Area of G-front-inf-Triangul (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-front-inf-Triangul in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27343	Area of G-front-middle (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-front-middle in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27344	Area of G-front-sup (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-front-sup in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27345	Area of G-Ins-lg+S-cent-ins (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-Ins-lg+S-cent-ins in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27346	Area of G-insular-short (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-insular-short in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27347	Area of G-occipital-middle (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-occipital-middle in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27348	Area of G-occipital-sup (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-occipital-sup in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27349	Area of G-oc-temp-lat-fusifor (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-oc-temp-lat-fusifor in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27350	Area of G-oc-temp-med-Lingual (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-oc-temp-med-Lingual in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27351	Area of G-oc-temp-med-Parahip (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-oc-temp-med-Parahip in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27352	Area of G-orbital (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-orbital in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27353	Area of G-pariet-inf-Angular (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-pariet-inf-Angular in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27354	Area of G-pariet-inf-Supramar (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-pariet-inf-Supramar in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27355	Area of G-parietal-sup (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-parietal-sup in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27356	Area of G-postcentral (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-postcentral in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27357	Area of G-precentral (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-precentral in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27358	Area of G-precuneus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-precuneus in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27359	Area of G-rectus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-rectus in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27360	Area of G-subcallosal (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-subcallosal in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27361	Area of G-temp-sup-G-T-transv (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-temp-sup-G-T-transv in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27362	Area of G-temp-sup-Lateral (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-temp-sup-Lateral in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27363	Area of G-temp-sup-Plan-polar (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-temp-sup-Plan-polar in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27364	Area of G-temp-sup-Plan-tempo (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-temp-sup-Plan-tempo in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27365	Area of G-temporal-inf (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-temporal-inf in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27366	Area of G-temporal-middle (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of G-temporal-middle in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27367	Area of Lat-Fis-ant-Horizont (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of Lat-Fis-ant-Horizont in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27368	Area of Lat-Fis-ant-Vertical (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of Lat-Fis-ant-Vertical in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47695	0	1	1	1
27369	Area of Lat-Fis-post (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of Lat-Fis-post in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27370	Area of Pole-occipital (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of Pole-occipital in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27371	Area of Pole-temporal (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of Pole-temporal in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27372	Area of S-calcarine (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-calcarine in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27373	Area of S-central (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-central in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27374	Area of S-cingul-Marginalis (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-cingul-Marginalis in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27375	Area of S-circular-insula-ant (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-circular-insula-ant in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27376	Area of S-circular-insula-inf (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-circular-insula-inf in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27377	Area of S-circular-insula-sup (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-circular-insula-sup in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27378	Area of S-collat-transv-ant (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-collat-transv-ant in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27379	Area of S-collat-transv-post (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-collat-transv-post in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27380	Area of S-front-inf (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-front-inf in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
27381	Area of S-front-middle (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm2	197	0	2	2	3	0	0	Area of S-front-middle in the left hemisphere generated by parcellation of the white surface using Destrieux (a2009s) parcellation	2019-04-12T00:00:00	2021-12-15T00:00:00	43173	47696	0	1	1	1
